"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2016,12,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",31.00,5.00,2.95,0.00,2.05,0.00,0.00,1.00,0.00,527.00,387.00,0.00,140.00,0.00,0.00,
2016,12,"AS","Alaska Airlines Inc.","SMF","Sacramento, CA: Sacramento International",174.00,37.00,15.92,2.10,12.52,0.00,6.45,3.00,1.00,1697.00,729.00,165.00,347.00,0.00,456.00,
2016,12,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",275.00,72.00,14.34,2.67,46.46,0.00,8.53,1.00,4.00,4019.00,1139.00,319.00,1810.00,0.00,751.00,
2016,12,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",166.00,43.00,9.39,0.13,29.74,0.00,3.75,1.00,7.00,1868.00,430.00,28.00,1062.00,0.00,348.00,
2016,12,"AS","Alaska Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",351.00,67.00,14.98,2.83,23.52,0.00,25.67,5.00,1.00,4557.00,1105.00,159.00,744.00,0.00,2549.00,
2016,12,"AS","Alaska Airlines Inc.","LIH","Lihue, HI: Lihue Airport",119.00,30.00,9.11,3.19,15.92,0.00,1.78,0.00,3.00,2097.00,1011.00,309.00,685.00,0.00,92.00,
2016,12,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",170.00,45.00,9.11,0.43,10.95,0.00,24.51,3.00,0.00,2539.00,302.00,65.00,249.00,0.00,1923.00,
2016,12,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Honolulu International",178.00,57.00,11.50,2.40,37.43,1.00,4.67,0.00,3.00,3212.00,741.00,129.00,1638.00,61.00,643.00,
2016,12,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",31.00,2.00,0.78,0.00,1.22,0.00,0.00,0.00,0.00,39.00,14.00,0.00,25.00,0.00,0.00,
2016,12,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",39.00,4.00,1.48,0.57,1.95,0.00,0.00,0.00,0.00,105.00,28.00,28.00,49.00,0.00,0.00,
2016,12,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",57.00,13.00,2.75,0.32,4.49,0.00,5.44,2.00,0.00,634.00,107.00,28.00,326.00,0.00,173.00,
2016,12,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",30.00,2.00,1.90,0.00,0.10,0.00,0.00,4.00,0.00,194.00,183.00,0.00,11.00,0.00,0.00,
2016,12,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",81.00,15.00,5.29,2.84,4.28,0.00,2.59,1.00,0.00,774.00,254.00,259.00,155.00,0.00,106.00,
2016,12,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",61.00,4.00,1.25,0.00,1.20,0.00,1.55,0.00,1.00,128.00,38.00,0.00,57.00,0.00,33.00,
2016,12,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",79.00,12.00,2.16,3.17,1.21,0.00,5.47,1.00,1.00,679.00,115.00,130.00,51.00,0.00,383.00,
2016,12,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",173.00,38.00,5.90,1.94,15.34,0.29,14.54,0.00,0.00,1413.00,264.00,148.00,442.00,12.00,547.00,
2016,12,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",180.00,48.00,21.13,2.33,9.13,0.40,15.01,3.00,4.00,2787.00,1535.00,92.00,281.00,8.00,871.00,
2016,12,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",60.00,5.00,0.13,0.00,1.26,0.00,3.61,1.00,6.00,125.00,3.00,0.00,24.00,0.00,98.00,
2016,12,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",60.00,2.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,42.00,19.00,23.00,0.00,0.00,0.00,
2016,12,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",317.00,63.00,14.45,4.00,15.80,0.00,28.76,9.00,1.00,2812.00,812.00,335.00,378.00,0.00,1287.00,
2016,12,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",88.00,22.00,7.77,1.41,6.38,0.00,6.44,2.00,2.00,737.00,276.00,65.00,183.00,0.00,213.00,
2016,12,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",60.00,25.00,6.46,2.44,5.80,0.00,10.30,0.00,2.00,1188.00,277.00,136.00,153.00,0.00,622.00,
2016,12,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",60.00,18.00,2.62,1.37,0.65,0.00,13.37,1.00,1.00,952.00,205.00,55.00,80.00,0.00,612.00,
2016,12,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",60.00,17.00,3.30,0.78,8.31,0.00,4.61,3.00,3.00,530.00,71.00,34.00,174.00,0.00,251.00,
2016,12,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",60.00,10.00,2.01,1.27,4.08,0.00,2.64,3.00,1.00,572.00,52.00,231.00,137.00,0.00,152.00,
2016,12,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,1.00,0.29,0.00,0.71,0.00,0.00,0.00,0.00,45.00,13.00,0.00,32.00,0.00,0.00,
2016,12,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",17.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,78.00,0.00,0.00,78.00,0.00,0.00,
2016,12,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3641.00,947.00,287.13,6.41,195.69,1.45,456.33,38.00,2.00,68328.00,17430.00,669.00,10024.00,100.00,40105.00,
2016,12,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2116.00,636.00,230.29,4.99,167.02,3.65,230.04,20.00,4.00,40460.00,14629.00,609.00,6563.00,137.00,18522.00,
2016,12,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",340.00,72.00,33.81,0.21,6.13,0.32,31.54,7.00,1.00,4545.00,1835.00,17.00,231.00,6.00,2456.00,
2016,12,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",147.00,47.00,16.44,2.00,14.28,0.00,14.28,1.00,1.00,2697.00,773.00,582.00,493.00,0.00,849.00,
2016,12,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3636.00,796.00,239.03,3.78,134.57,0.93,417.70,41.00,4.00,53238.00,16099.00,708.00,6285.00,24.00,30122.00,
2016,12,"B6","JetBlue Airways","ALB","Albany, NY: Albany International",62.00,6.00,3.32,0.00,0.12,0.00,2.56,0.00,0.00,291.00,184.00,0.00,5.00,0.00,102.00,
2016,12,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1798.00,521.00,170.41,5.19,142.88,2.29,200.23,19.00,4.00,35889.00,10463.00,1184.00,5968.00,84.00,18190.00,
2016,12,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",727.00,226.00,82.40,3.88,72.53,2.09,65.09,7.00,1.00,15391.00,4839.00,665.00,3327.00,103.00,6457.00,
2016,12,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",434.00,207.00,49.02,2.19,128.31,3.23,24.24,2.00,1.00,11483.00,3517.00,505.00,5014.00,254.00,2193.00,
2016,12,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",231.00,61.00,23.80,0.97,8.93,0.00,27.31,4.00,0.00,3996.00,1508.00,29.00,355.00,0.00,2104.00,
2016,12,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",849.00,344.00,78.49,1.21,173.12,0.00,91.18,6.00,2.00,23913.00,5324.00,369.00,10003.00,0.00,8217.00,
2016,12,"B6","JetBlue Airways","RSW","Fort Myers, FL: Southwest Florida International",502.00,145.00,45.38,3.01,62.86,0.00,33.75,4.00,3.00,8990.00,3021.00,725.00,2468.00,0.00,2776.00,
2016,12,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",62.00,28.00,7.42,0.40,12.96,0.04,7.17,0.00,0.00,1469.00,398.00,33.00,412.00,3.00,623.00,
2016,12,"B6","JetBlue Airways","SAV","Savannah, GA: Savannah/Hilton Head International",94.00,21.00,8.45,1.77,5.73,0.00,5.04,0.00,0.00,1062.00,273.00,332.00,216.00,0.00,241.00,
2016,12,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",178.00,31.00,10.54,0.20,8.85,0.00,11.41,3.00,0.00,2206.00,479.00,59.00,644.00,0.00,1024.00,
2016,12,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",29.00,8.00,3.32,0.00,2.49,0.47,1.72,0.00,0.00,329.00,103.00,0.00,96.00,18.00,112.00,
2016,12,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",169.00,66.00,21.72,0.03,23.33,1.16,19.76,2.00,2.00,4496.00,1651.00,5.00,993.00,71.00,1776.00,
2016,12,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",155.00,33.00,9.66,0.85,12.34,0.00,10.15,1.00,0.00,2310.00,787.00,168.00,773.00,0.00,582.00,
2016,12,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",883.00,187.00,71.41,1.90,37.48,0.00,76.21,7.00,0.00,12578.00,4545.00,128.00,1445.00,0.00,6460.00,
2016,12,"B6","JetBlue Airways","RNO","Reno, NV: Reno/Tahoe International",56.00,12.00,6.80,0.09,3.67,0.00,1.43,1.00,2.00,747.00,291.00,30.00,108.00,0.00,318.00,
2016,12,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",387.00,109.00,43.49,3.76,25.95,0.00,35.80,5.00,1.00,7549.00,2838.00,608.00,1046.00,0.00,3057.00,
2016,12,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",143.00,45.00,12.71,0.00,27.99,0.00,4.30,0.00,12.00,1999.00,750.00,0.00,1015.00,0.00,234.00,
2016,12,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",87.00,41.00,10.67,0.00,22.67,0.49,7.17,1.00,1.00,1897.00,634.00,0.00,764.00,21.00,478.00,
2016,12,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",823.00,194.00,50.65,1.41,46.76,0.00,95.18,11.00,7.00,11166.00,3111.00,86.00,1702.00,0.00,6267.00,
2016,12,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",148.00,53.00,19.68,1.00,21.92,0.00,10.40,0.00,4.00,3076.00,1390.00,63.00,835.00,0.00,788.00,
2016,12,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",164.00,53.00,15.23,0.48,29.73,0.00,7.56,3.00,0.00,3297.00,786.00,61.00,1898.00,0.00,552.00,
2016,12,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",953.00,208.00,101.26,4.32,27.60,1.56,73.27,5.00,1.00,12181.00,5238.00,674.00,1225.00,36.00,5008.00,
2016,12,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",403.00,144.00,43.19,0.87,61.59,0.06,38.30,4.00,1.00,8579.00,2621.00,63.00,2868.00,1.00,3026.00,
2016,12,"B6","JetBlue Airways","BNA","Nashville, TN: Nashville International",88.00,9.00,4.29,0.00,3.15,0.00,1.56,2.00,0.00,535.00,281.00,0.00,106.00,0.00,148.00,
2016,12,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",91.00,25.00,7.82,0.00,6.54,0.75,9.89,4.00,0.00,2002.00,437.00,0.00,251.00,186.00,1128.00,
2016,12,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",488.00,184.00,33.42,3.44,117.23,0.67,29.23,4.00,5.00,10360.00,1410.00,586.00,6201.00,43.00,2120.00,
2016,12,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",485.00,134.00,55.89,0.79,25.93,0.00,51.39,4.00,1.00,10301.00,3793.00,272.00,1675.00,0.00,4561.00,
2016,12,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",148.00,29.00,14.19,0.00,3.08,0.00,11.72,0.00,8.00,1972.00,1090.00,0.00,160.00,0.00,722.00,
2016,12,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",181.00,53.00,21.82,1.00,12.39,2.55,15.25,1.00,0.00,3321.00,1256.00,107.00,483.00,232.00,1243.00,
2016,12,"B6","JetBlue Airways","SMF","Sacramento, CA: Sacramento International",89.00,25.00,5.43,0.42,8.96,0.00,10.19,0.00,6.00,1589.00,397.00,17.00,315.00,0.00,860.00,
2016,12,"B6","JetBlue Airways","BDL","Hartford, CT: Bradley International",337.00,113.00,44.77,0.00,18.39,0.88,48.96,6.00,0.00,7572.00,2737.00,0.00,629.00,29.00,4177.00,
2016,12,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",524.00,164.00,46.90,0.52,60.24,2.46,53.89,6.00,1.00,10131.00,2313.00,60.00,3373.00,208.00,4177.00,
2016,12,"B6","JetBlue Airways","PWM","Portland, ME: Portland International Jetport",91.00,22.00,6.86,1.26,6.45,0.00,7.43,2.00,0.00,1619.00,231.00,302.00,231.00,0.00,855.00,
2016,12,"B6","JetBlue Airways","CHS","Charleston, SC: Charleston AFB/International",183.00,43.00,17.71,0.62,5.66,0.68,18.33,1.00,0.00,3730.00,1007.00,221.00,325.00,17.00,2160.00,
2016,12,"B6","JetBlue Airways","PSP","Palm Springs, CA: Palm Springs International",27.00,15.00,3.03,0.09,10.12,0.00,1.77,0.00,1.00,1003.00,361.00,11.00,394.00,0.00,237.00,
2016,12,"B6","JetBlue Airways","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",62.00,15.00,3.64,0.97,6.52,0.00,3.88,0.00,0.00,1181.00,187.00,264.00,333.00,0.00,397.00,
2016,12,"B6","JetBlue Airways","STX","Christiansted, VI: Henry E. Rohlsen",31.00,8.00,6.61,0.00,1.18,0.21,0.00,0.00,0.00,313.00,270.00,0.00,37.00,6.00,0.00,
2016,12,"B6","JetBlue Airways","BUR","Burbank, CA: Bob Hope",31.00,7.00,1.53,0.00,4.82,0.00,0.65,0.00,4.00,332.00,106.00,0.00,177.00,0.00,49.00,
2016,12,"B6","JetBlue Airways","CLE","Cleveland, OH: Cleveland-Hopkins International",114.00,21.00,10.59,0.18,5.50,0.42,4.33,0.00,0.00,1425.00,861.00,58.00,193.00,37.00,276.00,
2016,12,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: Stewart International",62.00,12.00,5.76,0.38,0.66,0.00,5.21,1.00,0.00,910.00,428.00,6.00,24.00,0.00,452.00,
2016,12,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",178.00,45.00,17.31,1.33,13.68,0.00,12.68,2.00,0.00,3048.00,1189.00,65.00,453.00,0.00,1341.00,
2016,12,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",104.00,21.00,9.93,0.66,4.83,0.00,5.58,2.00,0.00,1462.00,632.00,200.00,169.00,0.00,461.00,
2016,12,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",92.00,26.00,11.23,0.25,5.55,0.00,8.97,1.00,1.00,1890.00,668.00,77.00,211.00,0.00,934.00,
2016,12,"B6","JetBlue Airways","SJC","San Jose, CA: Norman Y. Mineta San Jose International",57.00,22.00,2.34,0.68,17.57,0.00,1.41,1.00,5.00,869.00,87.00,81.00,601.00,0.00,100.00,
2016,12,"B6","JetBlue Airways","PVD","Providence, RI: Theodore Francis Green State",93.00,29.00,18.45,0.00,3.10,0.00,7.46,1.00,0.00,2321.00,1592.00,0.00,109.00,0.00,620.00,
2016,12,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",304.00,72.00,33.16,2.10,14.34,0.22,22.18,2.00,2.00,5504.00,2130.00,182.00,742.00,33.00,2417.00,
2016,12,"B6","JetBlue Airways","DAB","Daytona Beach, FL: Daytona Beach International",31.00,4.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,428.00,155.00,0.00,273.00,0.00,0.00,
2016,12,"B6","JetBlue Airways","HOU","Houston, TX: William P Hobby",62.00,12.00,4.38,0.08,3.25,0.30,3.99,1.00,0.00,1103.00,265.00,31.00,135.00,30.00,642.00,
2016,12,"B6","JetBlue Airways","BQN","Aguadilla, PR: Rafael Hernandez",110.00,28.00,13.76,0.00,5.88,0.00,8.36,4.00,0.00,1448.00,540.00,0.00,389.00,0.00,519.00,
2016,12,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",87.00,23.00,12.83,0.70,3.43,0.00,6.03,1.00,0.00,1155.00,476.00,31.00,258.00,0.00,390.00,
2016,12,"B6","JetBlue Airways","RIC","Richmond, VA: Richmond International",194.00,35.00,16.91,0.03,4.45,0.00,13.62,1.00,1.00,2160.00,1011.00,2.00,206.00,0.00,941.00,
2016,12,"B6","JetBlue Airways","STT","Charlotte Amalie, VI: Cyril E King",94.00,15.00,5.25,0.39,3.51,0.00,5.85,0.00,0.00,573.00,135.00,91.00,105.00,0.00,242.00,
2016,12,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",48.00,21.00,2.82,0.16,15.44,0.00,2.59,0.00,0.00,990.00,138.00,30.00,473.00,0.00,349.00,
2016,12,"B6","JetBlue Airways","RDU","Raleigh/Durham, NC: Raleigh-Durham International",218.00,50.00,25.74,0.62,9.22,0.70,13.72,2.00,0.00,2993.00,1245.00,58.00,594.00,28.00,1068.00,
2016,12,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",90.00,26.00,9.59,0.11,7.59,0.00,8.72,0.00,9.00,1316.00,385.00,5.00,266.00,0.00,660.00,
2016,12,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",114.00,43.00,20.00,0.00,11.82,0.59,10.59,2.00,0.00,3297.00,1415.00,0.00,1047.00,41.00,794.00,
2016,12,"B6","JetBlue Airways","PIT","Pittsburgh, PA: Pittsburgh International",141.00,34.00,15.07,0.50,3.96,2.88,11.60,2.00,1.00,2724.00,999.00,52.00,192.00,367.00,1114.00,
2016,12,"B6","JetBlue Airways","ORH","Worcester, MA: Worcester Regional",62.00,9.00,5.55,0.00,1.49,0.00,1.96,3.00,1.00,348.00,201.00,0.00,46.00,0.00,101.00,
2016,12,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",81.00,10.00,8.41,0.10,0.16,0.00,1.33,0.00,0.00,293.00,247.00,3.00,4.00,0.00,39.00,
2016,12,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",208.00,26.00,12.05,2.22,4.52,0.00,7.21,0.00,0.00,1310.00,542.00,49.00,306.00,0.00,413.00,
2016,12,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",99.00,12.00,6.52,1.00,3.55,0.00,0.93,0.00,0.00,697.00,169.00,376.00,124.00,0.00,28.00,
2016,12,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19349.00,2698.00,848.72,127.61,795.90,2.80,922.96,13.00,10.00,176998.00,73923.00,12480.00,29206.00,143.00,61246.00,
2016,12,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",4694.00,987.00,295.92,59.51,337.67,0.00,293.89,6.00,3.00,79149.00,30882.00,8005.00,17185.00,0.00,23077.00,
2016,12,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1392.00,392.00,111.12,13.88,181.89,0.00,85.11,3.00,1.00,21439.00,7142.00,1240.00,6758.00,0.00,6299.00,
2016,12,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",274.00,61.00,25.79,1.16,17.72,0.00,16.33,1.00,1.00,4199.00,1896.00,83.00,688.00,0.00,1532.00,
2016,12,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",51.00,7.00,4.98,1.00,0.00,0.00,1.02,0.00,1.00,183.00,117.00,31.00,0.00,0.00,35.00,
2016,12,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1019.00,151.00,60.62,7.36,50.27,2.00,30.75,2.00,1.00,9664.00,4106.00,1097.00,2524.00,63.00,1874.00,
2016,12,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",550.00,138.00,47.13,11.12,58.54,0.92,20.30,1.00,5.00,7384.00,3032.00,761.00,2214.00,122.00,1255.00,
2016,12,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",988.00,167.00,69.28,15.93,43.39,0.00,38.40,2.00,1.00,13116.00,6572.00,1522.00,2245.00,0.00,2777.00,
2016,12,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3250.00,709.00,214.16,37.94,254.62,0.00,202.29,2.00,4.00,42787.00,13834.00,3688.00,9903.00,0.00,15362.00,
2016,12,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",517.00,71.00,32.26,2.51,20.71,0.00,15.52,2.00,0.00,6571.00,4013.00,128.00,1138.00,0.00,1292.00,
2016,12,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",313.00,44.00,23.14,4.79,5.76,0.00,10.30,0.00,0.00,3302.00,1882.00,438.00,320.00,0.00,662.00,
2016,12,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",716.00,204.00,68.09,6.35,96.00,0.00,33.56,1.00,1.00,13422.00,5227.00,729.00,4526.00,0.00,2940.00,
2016,12,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1082.00,252.00,68.39,8.49,105.78,0.00,69.34,3.00,0.00,16047.00,4988.00,803.00,5005.00,0.00,5251.00,
2016,12,"DL","Delta Air Lines Inc.","LGB","Long Beach, CA: Long Beach Airport",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,12,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",4285.00,718.00,198.54,31.36,213.55,0.00,274.54,27.00,8.00,61575.00,21107.00,4090.00,14643.00,0.00,21735.00,
2016,12,"DL","Delta Air Lines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",143.00,28.00,15.98,3.46,3.35,0.00,5.21,0.00,0.00,1475.00,1031.00,98.00,104.00,0.00,242.00,
2016,12,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",243.00,36.00,16.67,2.51,6.99,0.00,9.83,1.00,0.00,1768.00,808.00,214.00,211.00,0.00,535.00,
2016,12,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",72.00,15.00,4.96,1.45,3.56,0.00,5.03,0.00,0.00,829.00,215.00,110.00,114.00,0.00,390.00,
2016,12,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",31.00,5.00,2.03,0.11,0.00,0.00,2.87,0.00,0.00,454.00,149.00,2.00,0.00,0.00,303.00,
2016,12,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",376.00,72.00,31.54,2.62,16.71,0.00,21.14,0.00,1.00,4481.00,2587.00,252.00,667.00,0.00,975.00,
2016,12,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",102.00,15.00,5.09,1.35,2.71,0.00,5.86,0.00,0.00,612.00,338.00,43.00,60.00,0.00,171.00,
2016,12,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",517.00,100.00,37.90,5.28,15.34,0.00,41.49,2.00,1.00,6480.00,2343.00,615.00,627.00,0.00,2895.00,
2016,12,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1516.00,261.00,107.47,16.17,79.37,0.40,57.58,1.00,2.00,19019.00,8550.00,2154.00,4460.00,23.00,3832.00,
2016,12,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",530.00,107.00,40.19,4.95,45.65,0.00,16.21,1.00,0.00,8081.00,2162.00,1393.00,3099.00,0.00,1427.00,
2016,12,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",594.00,91.00,27.19,4.54,31.21,0.00,28.06,1.00,1.00,5833.00,1839.00,720.00,1604.00,0.00,1670.00,
2016,12,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",179.00,24.00,11.43,2.29,7.07,0.00,3.21,0.00,0.00,1190.00,635.00,313.00,166.00,0.00,76.00,
2016,12,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2724.00,917.00,178.62,33.23,566.22,0.00,138.93,12.00,11.00,53322.00,11725.00,3231.00,27422.00,0.00,10944.00,
2016,12,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",547.00,75.00,39.51,5.66,11.66,0.00,18.17,4.00,0.00,4168.00,1910.00,417.00,457.00,0.00,1384.00,
