summonerId,highestAchievedSeasonTier,avg kills,avg deaths,avg assists,avg performance
70019324,SILVER,15.0,7.0,9.0,0.5483870967741935
38351310,SILVER,11.0,0.0,16.0,1.0
40440801,GOLD,3.0,12.0,11.0,0.07692307692307693
38341325,GOLD,17.0,4.0,6.0,0.7037037037037037
51154786,GOLD,8.0,9.0,6.0,0.21739130434782608
43587044,GOLD,12.0,11.0,9.0,0.3125
29235089,SILVER,3.0,7.0,14.0,0.4166666666666667
20636465,SILVER,12.0,8.0,7.0,0.4074074074074074
34289994,GOLD,3.0,11.0,4.0,-0.2222222222222222
52450358,SILVER,10.0,11.0,6.0,0.18518518518518517
66612553,SILVER,5.0,8.0,20.0,0.5151515151515151
39178445,BRONZE,2.0,4.0,13.0,0.5789473684210527
59529344,SILVER,16.0,9.0,13.0,0.5263157894736842
21500602,SILVER,5.0,8.0,12.0,0.36
66602010,BRONZE,19.0,4.0,7.0,0.7333333333333333
49171289,BRONZE,2.0,6.0,18.0,0.5384615384615384
56975858,GOLD,13.0,3.0,10.0,0.7692307692307693
69162827,UNRANKED,6.0,16.0,4.0,-0.23076923076923078
39573291,SILVER,14.0,8.0,8.0,0.4666666666666667
37120620,BRONZE,13.0,6.0,10.0,0.5862068965517241
41211720,UNRANKED,0.0,0.0,0.0,0.0
43559886,SILVER,5.0,3.0,11.0,0.6842105263157895
59982558,BRONZE,4.0,7.0,3.0,0.0
59862579,BRONZE,5.0,8.0,3.0,0.0
20784922,GOLD,3.0,6.0,12.0,0.42857142857142855
43019141,PLATINUM,8.0,4.0,11.0,0.6521739130434783
26242137,GOLD,12.0,9.0,2.0,0.21739130434782608
51016111,GOLD,6.0,5.0,5.0,0.375
26102326,GOLD,4.0,9.0,4.0,-0.058823529411764705
64883873,SILVER,13.0,4.0,14.0,0.7419354838709677
34662900,GOLD,10.0,5.0,6.0,0.5238095238095238
50384480,UNRANKED,3.0,10.0,8.0,0.047619047619047616
59172440,BRONZE,7.0,4.0,14.0,0.68
23485320,BRONZE,8.0,0.0,10.0,1.0
68661627,BRONZE,1.0,3.0,13.0,0.6470588235294118
64140704,BRONZE,8.0,5.0,13.0,0.6153846153846154
62644676,BRONZE,12.0,7.0,2.0,0.3333333333333333
28470812,SILVER,0.0,9.0,11.0,0.1
29720474,SILVER,8.0,13.0,4.0,-0.04
28447759,GOLD,4.0,11.0,16.0,0.2903225806451613
36891896,SILVER,9.0,7.0,5.0,0.3333333333333333
51756919,SILVER,12.0,8.0,14.0,0.5294117647058824
58429348,SILVER,19.0,6.0,18.0,0.7209302325581395
68929151,SILVER,6.0,7.0,6.0,0.2631578947368421
66929220,DIAMOND,7.0,9.0,9.0,0.28
22042121,PLATINUM,8.0,9.0,2.0,0.05263157894736842
22074085,DIAMOND,1.0,8.0,9.0,0.1111111111111111
27799858,PLATINUM,5.0,6.0,9.0,0.4
45635120,PLATINUM,1.0,5.0,18.0,0.5833333333333334
36879330,PLATINUM,4.0,4.0,16.0,0.6666666666666666
20006599,DIAMOND,11.0,7.0,7.0,0.44
39072328,SILVER,10.0,4.0,13.0,0.7037037037037037
38119556,SILVER,5.0,6.0,14.0,0.52
65562523,SILVER,6.0,6.0,6.0,0.3333333333333333
19208191,SILVER,9.0,10.0,4.0,0.13043478260869565
22643040,GOLD,2.0,7.0,17.0,0.46153846153846156
70299143,UNRANKED,1.0,11.0,5.0,-0.29411764705882354
40832172,SILVER,0.0,6.0,16.0,0.45454545454545453
62533327,SILVER,18.0,4.0,17.0,0.7948717948717948
42951492,UNRANKED,6.0,11.0,14.0,0.2903225806451613
25450915,SILVER,2.0,6.0,29.0,0.6756756756756757
60173812,SILVER,16.0,8.0,10.0,0.5294117647058824
70160362,UNRANKED,3.0,10.0,13.0,0.23076923076923078
50134984,BRONZE,5.0,11.0,5.0,-0.047619047619047616
62250641,BRONZE,5.0,9.0,8.0,0.18181818181818182
44238823,SILVER,8.0,10.0,9.0,0.25925925925925924
33329120,BRONZE,7.0,4.0,11.0,0.6363636363636364
30544440,SILVER,3.0,10.0,22.0,0.42857142857142855
38679911,SILVER,6.0,8.0,10.0,0.3333333333333333
38872235,SILVER,19.0,14.0,14.0,0.40425531914893614
19231369,SILVER,12.0,10.0,6.0,0.2857142857142857
56487322,BRONZE,9.0,5.0,9.0,0.5652173913043478
51953365,SILVER,0.0,15.0,23.0,0.21052631578947367
19291736,SILVER,14.0,6.0,9.0,0.5862068965517241
27310625,GOLD,3.0,6.0,9.0,0.3333333333333333
35667502,SILVER,11.0,5.0,2.0,0.4444444444444444
25847225,PLATINUM,8.0,8.0,8.0,0.3333333333333333
56795907,GOLD,3.0,12.0,6.0,-0.14285714285714285
51774723,PLATINUM,4.0,4.0,4.0,0.3333333333333333
21169155,GOLD,5.0,8.0,9.0,0.2727272727272727
23057383,PLATINUM,10.0,6.0,6.0,0.45454545454545453
67469712,SILVER,0.0,9.0,4.0,-0.38461538461538464
49273432,GOLD,0.0,6.0,18.0,0.5
37487552,BRONZE,5.0,15.0,5.0,-0.2
39069146,SILVER,4.0,10.0,11.0,0.2
49309519,SILVER,3.0,11.0,14.0,0.21428571428571427
51723537,SILVER,4.0,5.0,25.0,0.7058823529411765
47843945,BRONZE,1.0,10.0,20.0,0.3548387096774194
38180603,BRONZE,24.0,6.0,11.0,0.7073170731707317
21370643,PLATINUM,1.0,3.0,10.0,0.5714285714285714
55360219,BRONZE,11.0,1.0,14.0,0.9230769230769231
35304170,BRONZE,4.0,11.0,9.0,0.08333333333333333
36370043,BRONZE,3.0,14.0,12.0,0.034482758620689655
44641864,BRONZE,11.0,11.0,4.0,0.15384615384615385
24113446,BRONZE,2.0,15.0,7.0,-0.25
59838216,SILVER,4.0,4.0,24.0,0.75
52339866,SILVER,12.0,3.0,14.0,0.7931034482758621
49195201,UNRANKED,11.0,6.0,17.0,0.6470588235294118
23607693,PLATINUM,2.0,7.0,8.0,0.17647058823529413
40758030,PLATINUM,4.0,9.0,6.0,0.05263157894736842
37797397,PLATINUM,0.0,11.0,16.0,0.18518518518518517
34110460,GOLD,13.0,4.0,10.0,0.7037037037037037
30242325,GOLD,9.0,2.0,13.0,0.8333333333333334
34737476,BRONZE,4.0,2.0,12.0,0.7777777777777778
39002911,BRONZE,5.0,7.0,10.0,0.36363636363636365
48492613,BRONZE,14.0,6.0,11.0,0.6129032258064516
36512681,UNRANKED,7.0,9.0,14.0,0.4
61453498,BRONZE,6.0,15.0,10.0,0.03225806451612903
46074302,BRONZE,20.0,5.0,9.0,0.7058823529411765
19594954,SILVER,7.0,6.0,12.0,0.52
35745464,SILVER,13.0,10.0,16.0,0.48717948717948717
37022032,BRONZE,3.0,5.0,14.0,0.5454545454545454
32902432,BRONZE,9.0,10.0,6.0,0.2
39537987,SILVER,8.0,7.0,2.0,0.17647058823529413
38806052,GOLD,5.0,12.0,4.0,-0.14285714285714285
19540989,GOLD,8.0,13.0,9.0,0.13333333333333333
20200901,GOLD,14.0,8.0,10.0,0.5
19882160,SILVER,23.0,3.0,8.0,0.8235294117647058
37375570,GOLD,12.0,10.0,11.0,0.3939393939393939
58360669,SILVER,12.0,4.0,11.0,0.7037037037037037
27758193,SILVER,21.0,8.0,13.0,0.6190476190476191
44239978,SILVER,5.0,8.0,28.0,0.6097560975609756
34711911,UNRANKED,17.0,11.0,12.0,0.45
50282913,SILVER,13.0,6.0,15.0,0.6470588235294118
50469399,SILVER,6.0,13.0,9.0,0.07142857142857142
51685097,GOLD,1.0,8.0,14.0,0.30434782608695654
21593167,SILVER,15.0,19.0,9.0,0.11627906976744186
454768,SILVER,12.0,7.0,11.0,0.5333333333333333
51698184,SILVER,7.0,11.0,17.0,0.37142857142857144
26544720,GOLD,2.0,5.0,7.0,0.2857142857142857
46791202,GOLD,4.0,9.0,3.0,-0.125
21241387,SILVER,3.0,7.0,4.0,0.0
21037296,GOLD,2.0,3.0,9.0,0.5714285714285714
25432383,UNRANKED,7.0,4.0,12.0,0.6521739130434783
47694311,GOLD,9.0,4.0,7.0,0.6
36521950,SILVER,9.0,3.0,16.0,0.7857142857142857
28950384,GOLD,23.0,4.0,17.0,0.8181818181818182
20679308,GOLD,3.0,8.0,33.0,0.6363636363636364
36751762,SILVER,12.0,6.0,14.0,0.625
22114359,SILVER,2.0,9.0,9.0,0.1
22560417,SILVER,13.0,12.0,8.0,0.2727272727272727
41923022,SILVER,10.0,11.0,14.0,0.37142857142857144
69140438,SILVER,10.0,10.0,5.0,0.2
35018273,BRONZE,7.0,8.0,9.0,0.3333333333333333
47605235,SILVER,7.0,12.0,13.0,0.25
45252886,SILVER,14.0,9.0,6.0,0.3793103448275862
45970120,GOLD,6.0,14.0,9.0,0.034482758620689655
29644039,SILVER,4.0,10.0,3.0,-0.17647058823529413
48642237,GOLD,3.0,6.0,10.0,0.3684210526315789
30940369,GOLD,6.0,9.0,13.0,0.35714285714285715
51940028,SILVER,6.0,6.0,13.0,0.52
64726507,BRONZE,3.0,7.0,9.0,0.2631578947368421
19338392,SILVER,7.0,5.0,1.0,0.23076923076923078
32345343,GOLD,6.0,10.0,10.0,0.23076923076923078
61782172,GOLD,3.0,6.0,16.0,0.52
34853719,UNRANKED,5.0,3.0,9.0,0.6470588235294118
24547925,PLATINUM,2.0,12.0,20.0,0.29411764705882354
38233631,GOLD,16.0,11.0,14.0,0.4634146341463415
39516281,UNRANKED,18.0,12.0,14.0,0.45454545454545453
25344968,GOLD,7.0,4.0,21.0,0.75
34318474,PLATINUM,3.0,9.0,17.0,0.3793103448275862
55469042,GOLD,7.0,5.0,19.0,0.6774193548387096
44665071,GOLD,7.0,7.0,7.0,0.3333333333333333
59704483,UNRANKED,15.0,5.0,10.0,0.6666666666666666
35173445,GOLD,7.0,6.0,7.0,0.4
43629847,GOLD,5.0,8.0,5.0,0.1111111111111111
25354794,SILVER,2.0,10.0,21.0,0.3939393939393939
19881043,GOLD,6.0,7.0,4.0,0.17647058823529413
45280063,GOLD,19.0,10.0,6.0,0.42857142857142855
31515901,PLATINUM,3.0,5.0,22.0,0.6666666666666666
21599199,PLATINUM,3.0,11.0,13.0,0.18518518518518517
44017944,PLATINUM,5.0,5.0,13.0,0.5652173913043478
243802,PLATINUM,9.0,12.0,5.0,0.07692307692307693
22572896,PLATINUM,8.0,5.0,18.0,0.6774193548387096
66822239,GOLD,13.0,11.0,11.0,0.37142857142857144
44185623,PLATINUM,9.0,8.0,14.0,0.4838709677419355
25149789,PLATINUM,8.0,10.0,13.0,0.3548387096774194
23718773,SILVER,0.0,2.0,17.0,0.7894736842105263
53800777,SILVER,6.0,4.0,7.0,0.5294117647058824
44950637,BRONZE,8.0,2.0,6.0,0.75
45777671,SILVER,4.0,1.0,8.0,0.8461538461538461
32521071,SILVER,2.0,6.0,3.0,-0.09090909090909091
23738135,SILVER,1.0,9.0,7.0,-0.058823529411764705
43154642,SILVER,3.0,5.0,7.0,0.3333333333333333
34825252,BRONZE,10.0,6.0,16.0,0.625
50000987,SILVER,12.0,7.0,11.0,0.5333333333333333
20929011,BRONZE,8.0,9.0,12.0,0.3793103448275862
20918060,SILVER,3.0,8.0,21.0,0.5
35436834,GOLD,13.0,8.0,4.0,0.36
60039427,SILVER,10.0,12.0,5.0,0.1111111111111111
49539902,GOLD,10.0,8.0,13.0,0.4838709677419355
21215170,GOLD,0.0,10.0,21.0,0.3548387096774194
50162315,BRONZE,15.0,8.0,7.0,0.4666666666666667
45544012,GOLD,15.0,9.0,14.0,0.5263157894736842
45533978,SILVER,13.0,9.0,4.0,0.3076923076923077
46180868,SILVER,9.0,5.0,17.0,0.6774193548387096
49256193,SILVER,4.0,9.0,17.0,0.4
45563863,UNRANKED,2.0,10.0,18.0,0.3333333333333333
35880974,SILVER,5.0,13.0,9.0,0.037037037037037035
43542411,BRONZE,7.0,8.0,17.0,0.5
51990504,BRONZE,10.0,4.0,8.0,0.6363636363636364
48708125,BRONZE,5.0,6.0,10.0,0.42857142857142855
20954879,BRONZE,13.0,17.0,15.0,0.24444444444444444
69142082,BRONZE,10.0,15.0,8.0,0.09090909090909091
22994913,SILVER,10.0,5.0,15.0,0.6666666666666666
34640031,SILVER,1.0,9.0,20.0,0.4
27803512,GOLD,4.0,6.0,4.0,0.14285714285714285
34962826,SILVER,4.0,9.0,11.0,0.25
19998831,SILVER,6.0,7.0,13.0,0.46153846153846156
23780693,SILVER,1.0,7.0,23.0,0.5483870967741935
26589524,SILVER,16.0,8.0,8.0,0.5
71890468,UNRANKED,11.0,9.0,9.0,0.3793103448275862
57507756,UNRANKED,9.0,8.0,12.0,0.4482758620689655
20652797,UNRANKED,6.0,8.0,22.0,0.5555555555555556
43525008,UNRANKED,1.0,6.0,9.0,0.25
70092234,UNRANKED,0.0,8.0,3.0,-0.45454545454545453
71640275,UNRANKED,2.0,11.0,10.0,0.043478260869565216
22529906,GOLD,6.0,9.0,19.0,0.47058823529411764
479928,PLATINUM,14.0,13.0,11.0,0.3157894736842105
22738885,GOLD,8.0,6.0,17.0,0.6129032258064516
35272365,GOLD,9.0,5.0,13.0,0.6296296296296297
28467828,PLATINUM,17.0,9.0,15.0,0.5609756097560976
30254961,SILVER,0.0,10.0,22.0,0.375
36379652,SILVER,5.0,8.0,12.0,0.36
174328,UNRANKED,12.0,6.0,25.0,0.7209302325581395
47492841,GOLD,4.0,9.0,17.0,0.4
56569895,GOLD,19.0,13.0,12.0,0.4090909090909091
23254332,SILVER,2.0,10.0,18.0,0.3333333333333333
22621368,GOLD,10.0,12.0,16.0,0.3684210526315789
35788421,GOLD,16.0,16.0,12.0,0.2727272727272727
31811841,SILVER,10.0,8.0,14.0,0.5
42013308,SILVER,11.0,14.0,22.0,0.40425531914893614
31820278,SILVER,12.0,16.0,21.0,0.3469387755102041
50658870,BRONZE,13.0,16.0,8.0,0.13513513513513514
68350767,BRONZE,6.0,7.0,11.0,0.4166666666666667
70173332,UNRANKED,7.0,3.0,12.0,0.7272727272727273
28331610,BRONZE,2.0,17.0,23.0,0.19047619047619047
53306220,GOLD,4.0,8.0,10.0,0.2727272727272727
62029748,BRONZE,30.0,8.0,10.0,0.6666666666666666
60519356,BRONZE,16.0,13.0,14.0,0.3953488372093023
64669276,BRONZE,10.0,17.0,23.0,0.32
57322139,BRONZE,16.0,16.0,12.0,0.2727272727272727
29723631,PLATINUM,13.0,5.0,15.0,0.696969696969697
61724669,BRONZE,19.0,11.0,11.0,0.4634146341463415
45138031,BRONZE,13.0,11.0,17.0,0.4634146341463415
19736700,UNRANKED,3.0,12.0,14.0,0.1724137931034483
53318183,SILVER,14.0,6.0,19.0,0.6923076923076923
40276928,BRONZE,2.0,15.0,26.0,0.3023255813953488
34542100,BRONZE,20.0,7.0,17.0,0.6818181818181818
54835728,SILVER,12.0,7.0,9.0,0.5
41737828,SILVER,9.0,12.0,11.0,0.25
46840093,BRONZE,11.0,17.0,13.0,0.17073170731707318
22992290,BRONZE,20.0,12.0,18.0,0.52
39826621,BRONZE,14.0,13.0,19.0,0.43478260869565216
43554634,SILVER,6.0,10.0,36.0,0.6153846153846154
58599474,SILVER,18.0,12.0,13.0,0.4418604651162791
49285500,SILVER,18.0,9.0,17.0,0.5909090909090909
21831250,SILVER,1.0,19.0,9.0,-0.3103448275862069
44827341,SILVER,16.0,18.0,6.0,0.1
24514428,SILVER,9.0,12.0,14.0,0.3142857142857143
67074651,SILVER,0.0,1.0,0.0,-1.0
52884758,SILVER,2.0,2.0,1.0,0.2
21457304,SILVER,4.0,5.0,13.0,0.5454545454545454
56990950,SILVER,7.0,3.0,6.0,0.625
34082503,SILVER,3.0,2.0,3.0,0.5
46376611,SILVER,7.0,3.0,2.0,0.5
68490207,UNRANKED,9.0,2.0,12.0,0.8260869565217391
36723529,SILVER,6.0,5.0,1.0,0.16666666666666666
46076761,GOLD,15.0,6.0,3.0,0.5
35161899,UNRANKED,2.0,5.0,6.0,0.23076923076923078
56975417,SILVER,3.0,6.0,5.0,0.14285714285714285
46649098,GOLD,0.0,0.0,7.0,1.0
27424654,GOLD,19.0,2.0,6.0,0.8518518518518519
21809799,PLATINUM,3.0,5.0,3.0,0.09090909090909091
19087591,PLATINUM,2.0,7.0,3.0,-0.16666666666666666
28817919,PLATINUM,0.0,9.0,1.0,-0.8
25641144,PLATINUM,3.0,6.0,1.0,-0.2
26070431,DIAMOND,1.0,10.0,0.0,-0.8181818181818182
37000984,SILVER,1.0,5.0,2.0,-0.25
45431648,SILVER,5.0,7.0,2.0,0.0
38771478,GOLD,0.0,5.0,1.0,-0.6666666666666666
21577580,GOLD,2.0,3.0,1.0,0.0
25807598,GOLD,7.0,0.0,3.0,1.0
66762143,SILVER,7.0,4.0,2.0,0.38461538461538464
50654117,PLATINUM,1.0,8.0,3.0,-0.3333333333333333
21625373,PLATINUM,2.0,5.0,2.0,-0.1111111111111111
37265517,UNRANKED,2.0,8.0,3.0,-0.23076923076923078
41656517,GOLD,1.0,6.0,1.0,-0.5
64359155,PLATINUM,4.0,3.0,6.0,0.5384615384615384
35085318,GOLD,2.0,0.0,15.0,1.0
38794124,GOLD,10.0,2.0,8.0,0.8
27696568,PLATINUM,8.0,2.0,4.0,0.7142857142857143
20525054,SILVER,2.0,3.0,5.0,0.4
31386382,GOLD,6.0,0.0,4.0,1.0
22016436,SILVER,5.0,4.0,2.0,0.2727272727272727
31017313,UNRANKED,10.0,1.0,3.0,0.8571428571428571
48398746,SILVER,0.0,1.0,12.0,0.8461538461538461
27303994,SILVER,3.0,1.0,6.0,0.8
65361735,SILVER,1.0,2.0,1.0,0.0
48330333,SILVER,2.0,5.0,0.0,-0.42857142857142855
37179464,SILVER,3.0,4.0,2.0,0.1111111111111111
41233441,PLATINUM,0.0,3.0,2.0,-0.2
35413939,DIAMOND,2.0,2.0,1.0,0.2
67055657,PLATINUM,9.0,0.0,6.0,1.0
62605069,BRONZE,12.0,8.0,8.0,0.42857142857142855
68131278,GOLD,1.0,0.0,14.0,1.0
55905442,DIAMOND,4.0,4.0,6.0,0.42857142857142855
20123146,DIAMOND,1.0,0.0,7.0,1.0
48322796,PLATINUM,3.0,8.0,3.0,-0.14285714285714285
50654949,SILVER,1.0,8.0,9.0,0.1111111111111111
37460317,PLATINUM,8.0,7.0,3.0,0.2222222222222222
46320735,GOLD,5.0,3.0,9.0,0.6470588235294118
19802271,GOLD,5.0,6.0,10.0,0.42857142857142855
19207615,GOLD,10.0,3.0,3.0,0.625
44494105,SILVER,7.0,4.0,4.0,0.4666666666666667
19320963,SILVER,1.0,2.0,18.0,0.8095238095238095
50353045,SILVER,9.0,5.0,4.0,0.4444444444444444
62605647,UNRANKED,7.0,8.0,1.0,0.0
47826928,GOLD,4.0,5.0,4.0,0.23076923076923078
39484943,SILVER,2.0,4.0,3.0,0.1111111111111111
61744239,PLATINUM,19.0,2.0,4.0,0.84
39094523,BRONZE,0.0,4.0,8.0,0.3333333333333333
30231229,PLATINUM,16.0,2.0,9.0,0.8518518518518519
22468231,GOLD,1.0,8.0,3.0,-0.3333333333333333
26145404,PLATINUM,14.0,3.0,5.0,0.7272727272727273
70071266,GOLD,3.0,11.0,6.0,-0.1
50719575,PLATINUM,0.0,12.0,3.0,-0.6
22817905,PLATINUM,3.0,14.0,2.0,-0.47368421052631576
71200985,UNRANKED,0.0,0.0,0.0,0.0
55466266,SILVER,0.0,6.0,1.0,-0.7142857142857143
47762059,SILVER,8.0,7.0,3.0,0.2222222222222222
68520705,UNRANKED,6.0,4.0,7.0,0.5294117647058824
45105806,BRONZE,0.0,2.0,11.0,0.6923076923076923
50716242,BRONZE,6.0,4.0,4.0,0.42857142857142855
32895198,PLATINUM,2.0,1.0,8.0,0.8181818181818182
70679103,GOLD,9.0,3.0,9.0,0.7142857142857143
29360304,PLATINUM,7.0,2.0,2.0,0.6363636363636364
41277760,SILVER,6.0,7.0,6.0,0.2631578947368421
22791176,PLATINUM,4.0,7.0,3.0,0.0
45653868,GOLD,2.0,6.0,2.0,-0.2
29277895,GOLD,0.0,3.0,5.0,0.25
72141941,UNRANKED,3.0,2.0,9.0,0.7142857142857143
69970522,UNRANKED,5.0,6.0,5.0,0.25
51654645,SILVER,1.0,9.0,1.0,-0.6363636363636364
68090538,UNRANKED,5.0,3.0,2.0,0.4
35355390,GOLD,5.0,6.0,5.0,0.25
56432817,UNRANKED,3.0,3.0,8.0,0.5714285714285714
23963182,UNRANKED,13.0,3.0,4.0,0.7
34660825,UNRANKED,3.0,4.0,10.0,0.5294117647058824
71671037,UNRANKED,1.0,9.0,4.0,-0.2857142857142857
60212439,UNRANKED,7.0,4.0,0.0,0.2727272727272727
414457,DIAMOND,7.0,3.0,2.0,0.5
38332158,PLATINUM,0.0,4.0,12.0,0.5
29682275,UNRANKED,9.0,5.0,6.0,0.5
30666897,DIAMOND,1.0,3.0,6.0,0.4
30510887,DIAMOND,6.0,8.0,1.0,-0.06666666666666667
24454540,PLATINUM,3.0,3.0,5.0,0.45454545454545453
21879435,UNRANKED,4.0,12.0,6.0,-0.09090909090909091
30046924,PLATINUM,6.0,9.0,2.0,-0.058823529411764705
34623531,GOLD,6.0,11.0,4.0,-0.047619047619047616
39544535,GOLD,2.0,9.0,7.0,0.0
21251382,PLATINUM,12.0,3.0,7.0,0.7272727272727273
51112499,UNRANKED,5.0,12.0,4.0,-0.14285714285714285
40754967,GOLD,2.0,3.0,15.0,0.7
37159817,PLATINUM,16.0,6.0,9.0,0.6129032258064516
54649554,BRONZE,8.0,2.0,7.0,0.7647058823529411
60744799,SILVER,0.0,1.0,9.0,0.8
24852323,UNRANKED,5.0,3.0,2.0,0.4
21704334,PLATINUM,2.0,5.0,2.0,-0.1111111111111111
69329566,BRONZE,2.0,0.0,10.0,1.0
32032864,BRONZE,0.0,8.0,7.0,-0.06666666666666667
29296969,PLATINUM,6.0,6.0,11.0,0.4782608695652174
24570989,PLATINUM,8.0,5.0,12.0,0.6
51033113,PLATINUM,5.0,6.0,10.0,0.42857142857142855
24300300,PLATINUM,7.0,4.0,16.0,0.7037037037037037
19717272,PLATINUM,3.0,9.0,8.0,0.1
59204373,PLATINUM,2.0,8.0,6.0,0.0
31833655,PLATINUM,9.0,8.0,6.0,0.30434782608695654
54864917,PLATINUM,9.0,6.0,4.0,0.3684210526315789
25814251,GOLD,8.0,3.0,9.0,0.7
37073201,SILVER,3.0,5.0,4.0,0.16666666666666666
26570985,UNRANKED,1.0,5.0,6.0,0.16666666666666666
25234168,BRONZE,1.0,8.0,8.0,0.058823529411764705
20243152,DIAMOND,5.0,2.0,1.0,0.5
44702096,BRONZE,3.0,6.0,0.0,-0.3333333333333333
31951252,BRONZE,8.0,7.0,8.0,0.391304347826087
38277897,BRONZE,4.0,5.0,12.0,0.5238095238095238
65909569,BRONZE,3.0,3.0,3.0,0.3333333333333333
20929420,BRONZE,9.0,1.0,7.0,0.8823529411764706
22139763,GOLD,5.0,6.0,12.0,0.4782608695652174
40379029,PLATINUM,2.0,5.0,4.0,0.09090909090909091
28682423,GOLD,6.0,8.0,5.0,0.15789473684210525
20418097,PLATINUM,4.0,3.0,12.0,0.6842105263157895
19197909,DIAMOND,1.0,3.0,15.0,0.6842105263157895
29433410,DIAMOND,4.0,1.0,2.0,0.7142857142857143
51102232,DIAMOND,0.0,2.0,2.0,0.0
19649024,DIAMOND,3.0,6.0,3.0,0.0
47292185,DIAMOND,4.0,6.0,2.0,0.0
50635352,GOLD,8.0,6.0,1.0,0.2
21904518,SILVER,1.0,8.0,0.0,-0.7777777777777778
24444660,SILVER,4.0,5.0,3.0,0.16666666666666666
37447786,SILVER,0.0,4.0,11.0,0.4666666666666667
39540624,SILVER,7.0,3.0,14.0,0.75
47372427,BRONZE,2.0,4.0,12.0,0.5555555555555556
41050669,SILVER,2.0,8.0,6.0,0.0
43641121,SILVER,5.0,8.0,2.0,-0.06666666666666667
64120280,SILVER,4.0,12.0,2.0,-0.3333333333333333
47360981,BRONZE,7.0,4.0,16.0,0.7037037037037037
41329782,GOLD,14.0,5.0,11.0,0.6666666666666666
27768208,SILVER,0.0,3.0,5.0,0.25
41843,PLATINUM,6.0,1.0,8.0,0.8666666666666667
39147016,SILVER,7.0,0.0,7.0,1.0
70470378,UNRANKED,1.0,10.0,6.0,-0.17647058823529413
44906240,SILVER,1.0,9.0,4.0,-0.2857142857142857
53360854,SILVER,1.0,3.0,2.0,0.0
36791247,DIAMOND,1.0,6.0,16.0,0.4782608695652174
242552,DIAMOND,6.0,4.0,9.0,0.5789473684210527
65190703,PLATINUM,7.0,12.0,7.0,0.07692307692307693
35096254,DIAMOND,3.0,7.0,9.0,0.2631578947368421
28832014,DIAMOND,10.0,5.0,5.0,0.5
24275359,PLATINUM,10.0,3.0,10.0,0.7391304347826086
69764598,DIAMOND,10.0,3.0,10.0,0.7391304347826086
20201940,PLATINUM,13.0,5.0,9.0,0.6296296296296297
23780193,SILVER,5.0,9.0,2.0,-0.125
31278272,SILVER,1.0,5.0,2.0,-0.25
53055071,SILVER,1.0,7.0,4.0,-0.16666666666666666
19582170,SILVER,0.0,6.0,2.0,-0.5
48595161,SILVER,2.0,4.0,8.0,0.42857142857142855
34065022,SILVER,4.0,5.0,5.0,0.2857142857142857
57468904,SILVER,15.0,2.0,7.0,0.8333333333333334
44085821,PLATINUM,1.0,6.0,3.0,-0.2
38050063,GOLD,1.0,4.0,2.0,-0.14285714285714285
41227750,SILVER,5.0,2.0,2.0,0.5555555555555556
23193885,SILVER,0.0,4.0,10.0,0.42857142857142855
50183492,GOLD,10.0,4.0,7.0,0.6190476190476191
20844040,UNRANKED,7.0,2.0,2.0,0.6363636363636364
66351977,UNRANKED,1.0,5.0,6.0,0.16666666666666666
23847220,SILVER,6.0,3.0,3.0,0.5
54459603,SILVER,5.0,9.0,16.0,0.4
43279001,BRONZE,0.0,5.0,2.0,-0.42857142857142855
21124259,BRONZE,2.0,1.0,7.0,0.8
30647675,SILVER,12.0,5.0,1.0,0.4444444444444444
32699824,BRONZE,6.0,3.0,3.0,0.5
37998843,BRONZE,6.0,1.0,5.0,0.8333333333333334
54805315,SILVER,5.0,2.0,3.0,0.6
31973497,SILVER,7.0,3.0,6.0,0.625
22831850,UNRANKED,10.0,3.0,4.0,0.6470588235294118
53943832,SILVER,3.0,6.0,3.0,0.0
47009855,SILVER,3.0,3.0,3.0,0.3333333333333333
22327361,SILVER,2.0,8.0,5.0,-0.06666666666666667
43319648,SILVER,2.0,7.0,3.0,-0.16666666666666666
32404991,SILVER,4.0,8.0,2.0,-0.14285714285714285
51438533,BRONZE,6.0,4.0,6.0,0.5
69754782,BRONZE,2.0,7.0,4.0,-0.07692307692307693
66689939,SILVER,8.0,3.0,8.0,0.6842105263157895
64804138,SILVER,1.0,3.0,4.0,0.25
24470241,GOLD,17.0,2.0,9.0,0.8571428571428571
28458686,UNRANKED,5.0,8.0,8.0,0.23809523809523808
70562565,UNRANKED,4.0,9.0,3.0,-0.125
38891706,UNRANKED,7.0,4.0,14.0,0.68
71541041,UNRANKED,2.0,9.0,9.0,0.1
39232114,PLATINUM,4.0,4.0,1.0,0.1111111111111111
23826080,DIAMOND,1.0,9.0,1.0,-0.6363636363636364
31293706,PLATINUM,2.0,6.0,5.0,0.07692307692307693
71899438,GOLD,9.0,7.0,23.0,0.6410256410256411
44836991,PLATINUM,7.0,7.0,4.0,0.2222222222222222
26610227,PLATINUM,7.0,1.0,8.0,0.875
46133612,GOLD,7.0,4.0,10.0,0.6190476190476191
60270077,UNRANKED,13.0,12.0,7.0,0.25
56343067,SILVER,3.0,7.0,13.0,0.391304347826087
31097333,SILVER,2.0,16.0,12.0,-0.06666666666666667
568738,GOLD,0.0,9.0,16.0,0.28
36798088,GOLD,8.0,5.0,11.0,0.5833333333333334
20472456,GOLD,9.0,9.0,13.0,0.41935483870967744
